movie_id,image_seq,angry,disgust,fear,happy,sad,surprise,neutral,dominant_emotion
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,0,1.91403,2.0095e-07,2.10526,0.00137411,0.179918,0.475532,95.3239,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,1,0.273406,2.41508e-06,0.04648,0.113288,0.156266,0.0226295,99.3879,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,2,0.0870412,2.28578e-10,0.025851,8.18497e-05,0.186978,0.0020264,99.698,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,3,2.45216,9.03017e-07,0.333398,0.0066855,1.72124,0.0190108,95.4675,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,4,0.181937,2.03753e-07,0.0187036,0.20784,0.00253625,7.80531,91.7837,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,5,0.295551,4.48338e-08,0.000545753,0.0193505,0.00887107,0.00043073,99.6752,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,6,1.41499,1.25217e-06,0.664505,0.00184603,0.25693,0.0174373,97.6443,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,7,3.24843,8.59833e-06,1.68874,0.0135866,7.55274,0.0258553,87.4706,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,8,1.28279,6.25667e-05,8.23762,21.3946,0.245196,1.81814,67.0216,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,9,0.0132937,1.76503e-12,0.00061654,0.000107273,0.000250516,0.00194688,99.9838,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,10,4.14039,3.65219e-05,3.73063,0.125948,2.36256,0.0987541,89.5417,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,11,0.0931709,5.70329e-11,0.0358602,9.04678e-06,0.0164573,0.000547094,99.854,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,12,0.0787536,1.59293e-08,0.156843,0.0140159,0.0778769,0.325963,99.3465,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,13,0.908614,8.0741e-05,1.09519,0.480918,1.04508,0.187637,96.2825,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,14,0.228847,1.13905e-09,0.00221376,0.00100742,0.011549,0.000152695,99.7562,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,15,0.0107865,2.47488e-09,0.0138065,0.0246832,0.0053555,0.00380376,99.9416,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,16,1.46855,1.62185e-06,0.191106,0.00232719,1.63013,0.00268765,96.7052,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,17,1.06449,9.47147e-08,0.134291,0.00255629,0.768663,0.00439854,98.0256,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,18,10.3007,0.00367505,28.7566,1.10074,5.95443,0.330228,53.5537,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,19,4.99566,0.000142198,3.77281,0.11561,0.655414,3.5393,86.9211,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,20,0.549138,2.52548e-06,0.332919,0.121001,0.0960685,0.58593,98.3149,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,21,1.01954,3.33835e-06,0.361111,0.292841,0.33914,0.0376764,97.9497,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,22,0.0932267,5.97725e-10,0.00506449,0.000326149,0.00473156,0.0205885,99.8761,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,23,3.79454,0.000318959,2.79365,0.533369,0.166394,0.71852,91.9932,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,24,2.82681,7.64276e-05,1.38075,0.0224398,0.867783,0.483337,94.4188,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,25,0.0608172,3.16345e-09,0.00673885,0.00142357,0.013186,0.00839322,99.9094,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,26,0.581637,3.18315e-06,0.470733,0.0404655,0.9737,0.0152757,97.9182,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,27,2.30699,0.000723464,3.60909,0.895651,2.11455,0.320407,90.7526,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,28,0.152416,6.21773e-09,0.0449945,0.00231472,0.0341768,0.0266115,99.7395,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,29,0.0767058,1.19692e-06,0.0402867,0.0580654,0.0399272,0.120852,99.6642,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,30,1.66558,1.15223e-06,0.140851,0.000855717,6.99352,0.00357075,91.1956,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,31,0.187016,4.09327e-08,0.0144941,0.0332031,0.0126091,0.155832,99.5968,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,32,1.68056,1.43345e-06,0.729893,0.00876143,0.485637,0.896873,96.1983,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,33,0.534761,5.98266e-06,0.406665,0.0147093,1.23469,0.0207413,97.7884,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,34,1.72071,1.03322e-05,1.33646,0.0659663,0.375558,1.16833,95.333,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,35,2.19474,9.62122e-05,1.06065,1.36078,0.147521,0.445629,94.7906,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,36,0.821597,3.5817e-08,0.072701,0.000230617,1.00026,0.0013291,98.1039,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,37,0.16057,1.13692e-06,0.17027,0.0532201,0.142162,0.0103325,99.4634,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,38,12.9773,0.0101252,11.4656,0.655532,3.79033,1.16174,69.9394,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,39,12.0367,0.000248589,13.3914,0.700146,0.382927,31.5864,41.9021,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,40,7.85064,4.89995e-05,5.12386,0.498187,0.801416,1.48066,84.2452,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,41,1.74243,7.72412e-05,0.866126,0.784202,0.475326,14.4778,81.654,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,42,4.06275,0.00181189,54.9997,1.82247,0.336821,6.89384,31.8827,fear
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,43,0.603546,4.62404e-09,0.251244,0.000404008,0.4969,0.0248015,98.6231,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,44,1.1341,2.60744e-06,0.223599,0.0133752,0.585672,0.0996665,97.9436,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,45,0.484461,7.26466e-09,0.129967,0.000141405,1.12832,0.000695594,98.2564,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,46,0.624273,4.57488e-06,0.92024,0.0597181,0.114731,1.85608,96.4249,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,47,0.0352452,1.8137e-08,0.00575758,0.293842,0.0146441,0.0332407,99.6173,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,48,0.00623196,2.35113e-12,0.00109321,2.71335e-05,0.000579983,0.000713205,99.9914,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,49,0.113106,2.48159e-06,0.0655399,0.376731,0.104632,0.0459071,99.2941,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,50,0.40156,6.54936e-08,0.326214,0.0116044,0.0744857,0.117452,99.0687,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,51,0.981859,1.76341e-05,0.899376,0.142588,0.958034,0.223508,96.7946,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,52,0.659687,7.33662e-05,0.26209,0.117515,0.792916,0.0506192,98.1171,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,53,0.115607,1.97709e-07,0.0467285,0.00378491,0.687257,0.00166713,99.145,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,54,0.735235,1.42801e-06,0.152699,0.022947,0.18259,0.206606,98.6999,neutral
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,55,1.07727,4.19032e-06,0.358794,0.0118614,1.75635,0.0204351,96.7753,neutral
