id,seek,start,end,text,tokens,temperature,avg_logprob,compression_ratio,no_speech_prob,positive,negative,neutral,confident,hesitant,concise,enthusiastic,speech_speed
0,0,0.0,6.88," Hi, hope you're doing well. I'm Srivats Biyani. I am a PGP finance student at IIM Co-Ecode.","[50364, 2421, 11, 1454, 291, 434, 884, 731, 13, 286, 478, 25120, 85, 1720, 363, 4727, 3782, 13, 286, 669, 257, 40975, 47, 10719, 3107, 412, 286, 6324, 3066, 12, 36, 1291, 1479, 13, 50708]",0.0,-0.350668701171875,1.5936395759717314,0.6115990877151489,0.7498689293861389,0.0732015073299408,0.1769295632839203,0.6134885549545288,0.8107351064682007,0.677797794342041,0.6146660447120667,2.4709302325581395
1,0,6.88,12.120000000000001," Now before joining IIM Co-Ecode, what all have I done? I am a chartered accountant and","[50708, 823, 949, 5549, 286, 6324, 3066, 12, 36, 22332, 11, 437, 439, 362, 286, 1096, 30, 286, 669, 257, 27472, 292, 43898, 293, 50970]",0.0,-0.350668701171875,1.5936395759717314,0.6115990877151489,0.25092217326164246,0.36766767501831055,0.3814101219177246,0.1569754183292389,0.9828993082046509,0.17770524322986603,0.0878390446305275,3.053435114503816
2,0,12.120000000000001,17.84," I've also cleared CFA level 1. I interned with PWC for more than three years, did my","[50970, 286, 600, 611, 19725, 383, 19684, 1496, 502, 13, 286, 2154, 292, 365, 46375, 34, 337, 544, 813, 1045, 924, 11, 630, 452, 51256]",0.0,-0.350668701171875,1.5936395759717314,0.6115990877151489,0.7959458827972412,0.07204466313123703,0.13200947642326355,0.8596539497375488,0.5269836187362671,0.6811324954032898,0.41066768765449524,2.9720279720279725
3,0,17.84,23.6, article shift basically from there and I worked in the statutory audit department. After clearing,"[51256, 7222, 5513, 1936, 490, 456, 293, 286, 2732, 294, 264, 42037, 17748, 5882, 13, 2381, 23937, 51544]",0.0,-0.350668701171875,1.5936395759717314,0.6115990877151489,0.36922743916511536,0.34226667881011963,0.2885059118270874,0.2665644586086273,0.7295995354652405,0.31095194816589355,0.11551977694034576,2.604166666666666
4,0,23.6,29.0," CA, I worked with ITC limited in the internal audit department for almost 14 months after","[51544, 22852, 11, 286, 2732, 365, 6783, 34, 5567, 294, 264, 6920, 17748, 5882, 337, 1920, 3499, 2493, 934, 51814]",0.0,-0.350668701171875,1.5936395759717314,0.6115990877151489,0.365604966878891,0.40385451912879944,0.23054051399230957,0.5655936002731323,0.8540841341018677,0.41577374935150146,0.1464366614818573,2.9629629629629637
5,2900,29.0,37.0, which I joined IIM Co-Ecode for the MBA program. Now a little bit about my skills etc. So I,"[50364, 597, 286, 6869, 286, 6324, 3066, 12, 36, 22332, 337, 264, 26674, 1461, 13, 823, 257, 707, 857, 466, 452, 3942, 5183, 13, 407, 286, 50764]",0.0,-0.2836790632927555,1.4979253112033195,0.082160584628582,0.5213223099708557,0.18275059759616852,0.2959270775318146,0.5776039958000183,0.6042500138282776,0.2849438488483429,0.3209485709667206,2.375
6,2900,37.0,42.88," am a very analytical person. I love playing with numbers, you know, data sets, apply all","[50764, 669, 257, 588, 29579, 954, 13, 286, 959, 2433, 365, 3547, 11, 291, 458, 11, 1412, 6352, 11, 3079, 439, 51058]",0.0,-0.2836790632927555,1.4979253112033195,0.082160584628582,0.6323294639587402,0.12617136538028717,0.2414991408586502,0.8427242040634155,0.20789097249507904,0.28948774933815,0.5709196329116821,2.7210884353741487
7,2900,42.88,49.56," sorts of statistical tools, try and understand whatever possible outcomes or interpretations","[51058, 7527, 295, 22820, 3873, 11, 853, 293, 1223, 2035, 1944, 10070, 420, 37547, 51392]",0.0,-0.2836790632927555,1.4979253112033195,0.082160584628582,0.21570612490177155,0.28608542680740356,0.4982084631919861,0.06793144345283508,0.2989308536052704,0.035912416875362396,0.06764043867588043,1.7964071856287427
8,2900,49.56,56.120000000000005, are there from those numbers. I just love the idea about getting into the edtech space.,"[51392, 366, 456, 490, 729, 3547, 13, 286, 445, 959, 264, 1558, 466, 1242, 666, 264, 1257, 25970, 1901, 13, 51720]",0.0,-0.2836790632927555,1.4979253112033195,0.082160584628582,0.9022812843322754,0.035854168236255646,0.061864595860242844,0.3509165048599243,0.20965343713760376,0.2466723918914795,0.9711592793464661,2.4390243902439015
9,5612,56.12,62.599999999999994, Education is something which I believe is the base or the source or basically just the,"[50364, 10680, 307, 746, 597, 286, 1697, 307, 264, 3096, 420, 264, 4009, 420, 1936, 445, 264, 50688]",0.0,-0.2471159238081712,1.7244094488188977,0.2536786198616028,0.4937700033187866,0.23327937722206116,0.27295058965682983,0.564256489276886,0.45751023292541504,0.2820843756198883,0.15199866890907288,2.469135802469137
10,5612,62.599999999999994,68.44," crux of any economy of the whole, not only the nation, of the whole world. If everyone","[50688, 5140, 87, 295, 604, 5010, 295, 264, 1379, 11, 406, 787, 264, 4790, 11, 295, 264, 1379, 1002, 13, 759, 1518, 50980]",0.0,-0.2471159238081712,1.7244094488188977,0.2536786198616028,0.392660915851593,0.40696272253990173,0.20037636160850525,0.3442816138267517,0.21791253983974457,0.13777586817741394,0.08029723912477493,2.910958904109587
11,5612,68.44,75.16," is educated, I think the whole problem, I think the major problem will be solved. So","[50980, 307, 15872, 11, 286, 519, 264, 1379, 1154, 11, 286, 519, 264, 2563, 1154, 486, 312, 13041, 13, 407, 51316]",0.0,-0.2471159238081712,1.7244094488188977,0.2536786198616028,0.6289094686508179,0.23600393533706665,0.1350865513086319,0.9255570769309998,0.3032469153404236,0.4696858823299408,0.3693291246891022,2.3809523809523814
12,5612,75.16,80.08, this is the reason I am very fascinated about the idea that your company is providing and,"[51316, 341, 307, 264, 1778, 286, 669, 588, 24597, 466, 264, 1558, 300, 428, 2237, 307, 6530, 293, 51562]",0.0,-0.2471159238081712,1.7244094488188977,0.2536786198616028,0.8170421123504639,0.0811205506324768,0.1018374115228653,0.6743389368057251,0.07169163972139359,0.16721630096435547,0.9434130787849426,3.4552845528455274
13,5612,80.08,84.8, I wish I will be able to expand the successful model that you've built in Japan and bring,"[51562, 286, 3172, 286, 486, 312, 1075, 281, 5268, 264, 4406, 2316, 300, 291, 600, 3094, 294, 3367, 293, 1565, 51798]",0.0,-0.2471159238081712,1.7244094488188977,0.2536786198616028,0.8866376280784607,0.09029555320739746,0.023066865280270576,0.4240588843822479,0.7553256750106812,0.21920910477638245,0.8156635165214539,3.8135593220338992
