movie_id,image_seq,participant_id,elapsed_time,upload_time,distance
813af424-a584-4417-b7ee-0d4c705e83c9,0,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,1.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,1,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,2.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,2,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,3.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,3,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,4.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,4,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,5.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,5,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,6.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,6,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,7.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,7,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,8.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,8,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,9.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,9,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,10.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,10,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,11.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,11,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,12.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,12,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,13.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,13,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,14.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,14,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,15.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,15,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,16.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,16,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,17.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,17,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,18.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,18,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,19.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,19,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,20.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,20,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,21.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,21,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,22.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,22,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,23.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,23,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,24.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,24,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,25.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,25,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,26.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,26,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,27.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,27,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,28.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,28,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,29.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,29,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,30.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,30,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,31.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,31,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,32.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,32,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,33.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,33,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,34.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,34,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,35.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,35,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,36.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,36,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,37.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,37,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,38.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,38,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,39.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,39,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,40.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,40,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,41.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,41,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,42.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,42,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,43.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,43,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,44.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,44,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,45.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,45,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,46.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,46,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,47.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,47,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,48.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,48,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,49.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,49,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,50.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,50,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,51.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,51,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,52.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,52,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,53.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,53,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,54.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,54,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,55.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,55,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,56.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,56,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,57.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,57,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,58.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,58,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,59.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,59,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,60.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,60,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,61.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,61,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,62.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,62,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,63.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,63,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,64.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,64,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,65.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,65,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,66.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,66,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,67.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,67,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,68.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,68,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,69.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,69,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,70.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,70,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,71.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,71,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,72.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,72,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,73.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,73,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,74.0,2023-09-17 07:52:59,0.0
813af424-a584-4417-b7ee-0d4c705e83c9,74,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,75.0,2023-09-17 07:52:59,0.0
