movie_id,image_seq,participant_id,elapsed_time,upload_time,distance
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,0,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,1.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,1,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,2.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,2,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,3.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,3,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,4.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,4,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,5.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,5,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,6.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,6,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,7.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,7,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,8.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,8,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,9.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,9,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,10.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,10,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,11.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,11,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,12.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,12,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,13.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,13,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,14.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,14,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,15.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,15,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,16.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,16,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,17.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,17,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,18.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,18,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,19.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,19,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,20.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,20,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,21.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,21,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,22.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,22,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,23.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,23,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,24.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,24,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,25.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,25,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,26.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,26,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,27.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,27,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,28.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,28,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,29.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,29,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,30.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,30,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,31.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,31,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,32.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,32,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,33.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,33,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,34.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,34,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,35.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,35,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,36.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,36,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,37.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,37,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,38.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,38,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,39.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,39,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,40.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,40,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,41.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,41,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,42.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,42,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,43.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,43,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,44.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,44,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,45.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,45,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,46.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,46,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,47.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,47,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,48.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,48,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,49.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,49,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,50.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,50,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,51.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,51,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,52.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,52,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,53.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,53,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,54.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,54,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,55.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,55,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,56.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,56,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,57.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,57,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,58.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,58,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,59.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,59,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,60.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,60,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,61.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,61,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,62.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,62,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,63.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,63,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,64.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,64,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,65.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,65,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,66.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,66,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,67.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,67,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,68.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,68,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,69.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,69,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,70.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,70,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,71.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,71,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,72.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,72,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,73.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,73,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,74.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,74,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,75.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,75,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,76.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,76,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,77.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,77,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,78.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,78,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,79.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,79,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,80.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,80,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,81.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,81,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,82.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,82,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,83.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,83,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,84.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,84,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,85.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,85,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,86.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,86,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,87.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,87,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,88.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,88,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,89.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,89,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,90.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,90,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,91.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,91,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,92.0,2023-09-17 07:43:10,0.0
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,92,f299e1b2-7d92-4420-9c5a-d0d2590abdbe,93.0,2023-09-17 07:43:10,0.0
