movie_id,image_seq,angry,disgust,fear,happy,sad,surprise,neutral,dominant_emotion
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,0,0.258826,2.5321e-05,41.1414,15.8773,33.4687,0.0953236,9.15839,fear
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,1,0.0169247,1.3915e-07,63.5732,28.6119,1.63691,0.569473,5.59155,fear
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,2,0.0959438,2.34985e-06,35.4845,9.79849,13.5299,8.98805,32.103,fear
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,3,1.41102,0.000313066,43.9037,6.15238,17.3747,30.1323,1.02557,fear
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,4,1.12749,0.000121852,18.1006,56.5125,2.52799,2.31983,19.4115,happy
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,5,0.491866,0.00380118,80.3409,1.09341,0.323158,17.6178,0.129074,fear
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,6,0.56382,2.1726e-05,9.13199,21.7331,2.20168,3.33881,63.0305,neutral
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,7,0.313804,9.50098e-05,1.32167,95.7819,1.46096,0.217647,0.903903,happy
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,8,3.514,0.000550272,6.58446,65.7458,3.94059,0.295725,19.9189,happy
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,9,0.0500979,2.58159e-08,0.766282,5.78011,0.0882844,34.013,59.3022,neutral
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,10,0.172233,0.000326523,39.0562,25.6135,2.51961,0.039278,32.5988,fear
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,11,0.234505,2.49105e-06,2.49706,29.939,0.922465,1.04936,65.3577,neutral
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,12,0.465457,1.6114e-07,70.9202,3.39787,24.7066,0.488112,0.0217395,fear
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,13,0.451027,7.01204e-05,63.1659,1.96964,30.1452,0.10861,4.15953,fear
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,14,1.19973,0.000242466,4.52815,71.2033,1.46947,2.00478,19.5943,happy
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,15,0.629085,0.000871429,7.26679,88.8499,0.504058,1.57249,1.17684,happy
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,16,0.0018258,3.75066e-10,0.0699632,0.306048,1.21291,0.000871158,98.4084,neutral
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,17,0.00237342,1.37726e-08,57.628,11.2005,0.0332869,0.448997,30.6868,fear
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,18,2.41612,0.000391522,17.0679,61.4775,1.32999,0.0928784,17.6152,happy
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,19,11.4378,0.000182677,4.74316,7.24427,3.72248,1.10227,71.7499,neutral
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,20,0.0861232,4.84965e-07,32.0863,5.72594,53.3256,0.0442059,8.73182,sad
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,21,0.510105,8.79667e-06,6.73721,29.7264,4.84852,0.30345,57.8743,neutral
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,22,0.160761,4.11685e-06,35.9871,48.0141,3.97492,0.00913587,11.8539,happy
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,23,0.0351163,1.14094e-06,20.2065,2.49471,48.7011,0.0292467,28.5334,sad
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,24,0.0185372,4.49988e-08,0.172305,11.2202,0.882658,0.2757,87.4306,neutral
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,25,0.464493,5.07795e-05,2.18705,21.7218,0.791141,0.116436,74.719,neutral
