movie_id,image_seq,participant_id,elapsed_time,upload_time,distance
baa26895-85b2-465b-a972-649b41d9870e,0,3d7cd21a-3170-4352-b499-24ea04eaf48c,1.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,1,3d7cd21a-3170-4352-b499-24ea04eaf48c,2.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,2,3d7cd21a-3170-4352-b499-24ea04eaf48c,3.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,3,3d7cd21a-3170-4352-b499-24ea04eaf48c,4.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,4,3d7cd21a-3170-4352-b499-24ea04eaf48c,5.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,5,3d7cd21a-3170-4352-b499-24ea04eaf48c,6.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,6,3d7cd21a-3170-4352-b499-24ea04eaf48c,7.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,7,3d7cd21a-3170-4352-b499-24ea04eaf48c,8.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,8,3d7cd21a-3170-4352-b499-24ea04eaf48c,9.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,9,3d7cd21a-3170-4352-b499-24ea04eaf48c,10.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,10,3d7cd21a-3170-4352-b499-24ea04eaf48c,11.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,11,3d7cd21a-3170-4352-b499-24ea04eaf48c,12.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,12,3d7cd21a-3170-4352-b499-24ea04eaf48c,13.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,13,3d7cd21a-3170-4352-b499-24ea04eaf48c,14.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,14,3d7cd21a-3170-4352-b499-24ea04eaf48c,15.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,15,3d7cd21a-3170-4352-b499-24ea04eaf48c,16.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,16,3d7cd21a-3170-4352-b499-24ea04eaf48c,17.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,17,3d7cd21a-3170-4352-b499-24ea04eaf48c,18.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,18,3d7cd21a-3170-4352-b499-24ea04eaf48c,19.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,19,3d7cd21a-3170-4352-b499-24ea04eaf48c,20.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,20,3d7cd21a-3170-4352-b499-24ea04eaf48c,21.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,21,3d7cd21a-3170-4352-b499-24ea04eaf48c,22.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,22,3d7cd21a-3170-4352-b499-24ea04eaf48c,23.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,23,3d7cd21a-3170-4352-b499-24ea04eaf48c,24.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,24,3d7cd21a-3170-4352-b499-24ea04eaf48c,25.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,25,3d7cd21a-3170-4352-b499-24ea04eaf48c,26.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,26,3d7cd21a-3170-4352-b499-24ea04eaf48c,27.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,27,3d7cd21a-3170-4352-b499-24ea04eaf48c,28.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,28,3d7cd21a-3170-4352-b499-24ea04eaf48c,29.0,2023-09-17 07:44:49,0.0
baa26895-85b2-465b-a972-649b41d9870e,29,3d7cd21a-3170-4352-b499-24ea04eaf48c,30.0,2023-09-17 07:44:49,0.0
