movie_id,image_seq,angry,disgust,fear,happy,sad,surprise,neutral,dominant_emotion
baa26895-85b2-465b-a972-649b41d9870e,0,4.90376,2.42545e-05,1.84758,2.55923,48.7913,0.0333273,41.8648,sad
baa26895-85b2-465b-a972-649b41d9870e,1,0.179621,0.000185331,0.0552584,93.5664,6.18999,0.00118398,0.00740178,happy
baa26895-85b2-465b-a972-649b41d9870e,2,10.1263,0.0870038,6.05707,42.7038,19.8192,15.3609,5.8457,happy
baa26895-85b2-465b-a972-649b41d9870e,3,37.3449,0.427457,2.78404,16.5368,35.7319,0.534506,6.64039,angry
baa26895-85b2-465b-a972-649b41d9870e,4,0.0030882,2.59274e-06,0.0026807,98.5181,1.47585,5.54354e-05,0.000212471,happy
baa26895-85b2-465b-a972-649b41d9870e,5,0.442753,2.7837e-06,2.15588,0.394626,18.1739,0.0399009,78.793,neutral
baa26895-85b2-465b-a972-649b41d9870e,6,1.65652,7.78184e-06,8.00771,0.146963,30.7158,0.243581,59.2294,neutral
baa26895-85b2-465b-a972-649b41d9870e,7,0.106536,0.0894811,1.47668,55.0611,43.229,0.000771652,0.0363603,happy
baa26895-85b2-465b-a972-649b41d9870e,8,0.449587,2.30056e-05,0.218274,0.440017,6.0446,0.03354,92.814,neutral
baa26895-85b2-465b-a972-649b41d9870e,9,1.37188,0.00925047,3.6687,77.8961,15.7475,0.0325381,1.274,happy
baa26895-85b2-465b-a972-649b41d9870e,10,2.06789,5.96427e-06,28.4262,1.28748,10.2726,2.7265,55.2193,neutral
baa26895-85b2-465b-a972-649b41d9870e,11,0.0972984,1.6019e-05,3.77299,1.53225,1.57547,0.0935644,92.9284,neutral
baa26895-85b2-465b-a972-649b41d9870e,12,0.0689747,9.64465e-06,0.0090291,95.8289,2.10264,0.000543198,1.98988,happy
baa26895-85b2-465b-a972-649b41d9870e,13,57.1199,0.000353282,2.9175,8.67051,26.3226,1.01698,3.95222,angry
baa26895-85b2-465b-a972-649b41d9870e,14,0.32412,3.53432e-07,1.36477,0.394619,19.8152,0.012631,78.0886,neutral
baa26895-85b2-465b-a972-649b41d9870e,15,2.68045,0.0107579,37.7917,57.1642,1.66856,0.553989,0.130294,happy
baa26895-85b2-465b-a972-649b41d9870e,16,14.1265,0.205228,6.05291,58.868,15.8999,0.0680629,4.77945,happy
baa26895-85b2-465b-a972-649b41d9870e,17,0.00124491,2.96011e-07,0.00197705,99.6608,0.333726,0.00010141,0.00218853,happy
baa26895-85b2-465b-a972-649b41d9870e,18,0.525379,0.000147707,0.148705,98.008,0.779969,0.404756,0.133037,happy
baa26895-85b2-465b-a972-649b41d9870e,19,3.52508,0.00518526,4.19123,25.2618,66.5333,0.0518588,0.431606,sad
baa26895-85b2-465b-a972-649b41d9870e,20,0.100109,2.19897e-10,0.151341,0.018342,4.50262,0.0282951,95.1993,neutral
baa26895-85b2-465b-a972-649b41d9870e,21,2.09007,0.000225827,0.969865,2.37247,2.07774,1.48069,91.0089,neutral
baa26895-85b2-465b-a972-649b41d9870e,22,0.100857,6.76415e-10,0.0197445,0.0442684,3.90082,0.0002515,95.9341,neutral
baa26895-85b2-465b-a972-649b41d9870e,23,50.7443,0.0952647,6.66073,19.1306,23.0299,0.0335082,0.305716,angry
baa26895-85b2-465b-a972-649b41d9870e,24,58.0563,0.0606721,4.32809,2.55819,32.4077,0.114638,2.47437,angry
baa26895-85b2-465b-a972-649b41d9870e,25,1.56202,2.98458,25.176,3.17016,66.7489,0.282382,0.0759453,sad
baa26895-85b2-465b-a972-649b41d9870e,26,91.0411,2.05103,0.939134,1.89614,3.23686,0.0787237,0.757053,angry
baa26895-85b2-465b-a972-649b41d9870e,27,0.769484,9.03425e-06,4.73877,0.869629,35.3246,0.156741,58.1407,neutral
baa26895-85b2-465b-a972-649b41d9870e,28,0.143576,8.33989e-06,0.87301,5.47976,2.30192,0.210534,90.9912,neutral
baa26895-85b2-465b-a972-649b41d9870e,29,35.6362,0.214189,3.10201,1.10783,58.6522,0.00633079,1.28124,sad
baa26895-85b2-465b-a972-649b41d9870e,30,0.0157572,5.29478e-05,0.787987,95.0627,4.12589,0.000671014,0.00689103,happy
baa26895-85b2-465b-a972-649b41d9870e,31,0.0151825,2.70354e-06,1.19621,98.3003,0.479164,0.00853931,0.000628017,happy
baa26895-85b2-465b-a972-649b41d9870e,32,15.5951,0.0123315,28.6396,11.5611,42.2299,0.136902,1.82505,sad
baa26895-85b2-465b-a972-649b41d9870e,33,9.47869,0.0186949,5.71444,16.7918,12.47,0.355075,55.1713,neutral
baa26895-85b2-465b-a972-649b41d9870e,34,2.54607e-05,1.59785e-08,0.0139316,99.2966,0.685199,3.35056e-06,0.00422493,happy
baa26895-85b2-465b-a972-649b41d9870e,35,0.0823044,1.79746e-08,1.57262e-05,99.8007,0.0167358,5.56138e-06,0.100274,happy
baa26895-85b2-465b-a972-649b41d9870e,36,18.5638,0.451863,9.52192,10.6134,53.304,2.69726,4.84785,sad
baa26895-85b2-465b-a972-649b41d9870e,37,1.25251,2.18327e-08,0.586024,0.11857,16.7016,0.0194708,81.3218,neutral
baa26895-85b2-465b-a972-649b41d9870e,38,0.0682279,1.77547e-06,0.116511,4.35664,1.61597,0.00454183,93.8381,neutral
baa26895-85b2-465b-a972-649b41d9870e,39,8.42899,0.044001,2.29979,3.16007,66.4027,0.473394,19.1911,sad
baa26895-85b2-465b-a972-649b41d9870e,40,9.52794,1.38849,15.2025,55.1033,10.8958,3.28055,4.60137,happy
baa26895-85b2-465b-a972-649b41d9870e,41,0.616236,0.00496417,0.287743,98.0163,0.679811,0.279489,0.115491,happy
baa26895-85b2-465b-a972-649b41d9870e,42,0.0157653,0.000398146,0.0663183,97.1518,2.5527,0.0152081,0.197791,happy
baa26895-85b2-465b-a972-649b41d9870e,43,16.8171,0.120878,14.9152,3.51143,20.5855,33.8794,10.1705,surprise
baa26895-85b2-465b-a972-649b41d9870e,44,1.27609,0.174575,1.86466,82.8163,13.4717,0.0574277,0.339217,happy
baa26895-85b2-465b-a972-649b41d9870e,45,0.0555553,3.16358e-10,0.00100326,0.132832,0.173551,4.5596e-05,99.637,neutral
baa26895-85b2-465b-a972-649b41d9870e,46,2.00408,0.0059685,1.50677,75.756,20.7102,0.000583974,0.0163629,happy
baa26895-85b2-465b-a972-649b41d9870e,47,21.9535,5.86282,49.1524,5.6173,2.40889,14.3839,0.621159,fear
baa26895-85b2-465b-a972-649b41d9870e,48,1.70051,0.0984637,2.19123,77.1555,12.5485,0.0977515,6.20808,happy
baa26895-85b2-465b-a972-649b41d9870e,49,0.0523355,0.00441377,1.96755,91.2558,6.37031,0.0459671,0.303619,happy
baa26895-85b2-465b-a972-649b41d9870e,50,0.965159,0.000576193,0.407235,90.6931,7.88406,0.000579749,0.049251,happy
baa26895-85b2-465b-a972-649b41d9870e,51,3.29555,9.6573e-07,0.171498,0.796679,0.199811,0.0753868,95.4611,neutral
baa26895-85b2-465b-a972-649b41d9870e,52,5.11008,1.31552,17.2487,6.79369,68.8262,0.19091,0.514893,sad
baa26895-85b2-465b-a972-649b41d9870e,53,3.16356,2.83801e-05,3.02221,5.9099,5.33839,5.66719,76.8987,neutral
baa26895-85b2-465b-a972-649b41d9870e,54,80.181,12.7001,4.38681,0.328241,0.590712,1.62956,0.183659,angry
baa26895-85b2-465b-a972-649b41d9870e,55,8.53892e-05,5.89781e-07,0.00250043,99.1543,0.791377,0.000134473,0.0516179,happy
baa26895-85b2-465b-a972-649b41d9870e,56,4.5432,1.39827e-07,0.00864378,9.01946,4.94431,0.0395474,81.4448,neutral
baa26895-85b2-465b-a972-649b41d9870e,57,89.7201,0.092185,6.60008,3.27745,0.240203,0.0655446,0.00448975,angry
baa26895-85b2-465b-a972-649b41d9870e,58,3.55755,0.00787249,6.38045,50.1082,37.4685,0.10471,2.37271,happy
baa26895-85b2-465b-a972-649b41d9870e,59,0.784562,0.182907,1.84928,86.4641,9.86777,0.0231287,0.82828,happy
baa26895-85b2-465b-a972-649b41d9870e,60,0.198426,9.56854e-07,0.042661,0.12724,0.111731,0.0419823,99.478,neutral
baa26895-85b2-465b-a972-649b41d9870e,61,22.8949,0.00248488,0.952057,12.109,63.6273,0.0259276,0.388269,sad
baa26895-85b2-465b-a972-649b41d9870e,62,0.129206,0.000835554,0.958528,96.7538,2.12471,0.00708081,0.0258035,happy
baa26895-85b2-465b-a972-649b41d9870e,63,0.0864644,1.49396e-08,0.0680381,0.0114976,0.95284,0.00529167,98.8759,neutral
baa26895-85b2-465b-a972-649b41d9870e,64,1.60215,2.53424,1.07846,30.9223,63.7754,0.0196229,0.0678507,sad
baa26895-85b2-465b-a972-649b41d9870e,65,0.939335,0.699702,44.2257,26.2865,27.3592,0.14424,0.345237,fear
baa26895-85b2-465b-a972-649b41d9870e,66,6.93374,0.0279107,5.18356,25.7628,59.2853,0.175444,2.63121,sad
baa26895-85b2-465b-a972-649b41d9870e,67,0.0522499,3.49451e-09,0.00258183,0.0614068,0.656677,3.27512e-05,99.2271,neutral
baa26895-85b2-465b-a972-649b41d9870e,68,0.0192422,1.0984e-06,1.09902,0.0138876,97.3969,0.000447609,1.47051,sad
baa26895-85b2-465b-a972-649b41d9870e,69,1.4545,3.43887e-07,1.82425,1.96776,1.85218,0.0838412,92.8175,neutral
baa26895-85b2-465b-a972-649b41d9870e,70,80.4311,0.00956099,2.7626,2.2463,10.2344,4.09676,0.219286,angry
baa26895-85b2-465b-a972-649b41d9870e,71,7.33246,0.415562,15.4732,1.65956,73.3378,1.40842,0.373052,sad
baa26895-85b2-465b-a972-649b41d9870e,72,1.52181e-05,5.65875e-10,2.09205e-06,99.9778,0.0136913,8.51492e-07,0.00846949,happy
baa26895-85b2-465b-a972-649b41d9870e,73,95.0563,0.663899,2.97119,0.150153,0.935798,0.182032,0.0405743,angry
baa26895-85b2-465b-a972-649b41d9870e,74,0.0257447,1.25569e-08,0.168516,0.0297028,0.00524772,99.7691,0.00167876,surprise
baa26895-85b2-465b-a972-649b41d9870e,75,2.07251,0.000516364,0.555893,29.2021,66.4344,0.0182273,1.71631,sad
baa26895-85b2-465b-a972-649b41d9870e,76,0.219587,1.48909e-05,1.53708,7.17038,2.86064,0.0903385,88.1219,neutral
baa26895-85b2-465b-a972-649b41d9870e,77,5.84451,0.021909,2.3605,13.1785,38.9612,0.197639,39.4358,neutral
baa26895-85b2-465b-a972-649b41d9870e,78,0.22216,0.873904,1.19437,92.494,4.97095,0.00403629,0.2406,happy
baa26895-85b2-465b-a972-649b41d9870e,79,0.00476457,1.14626e-05,0.00119056,99.0098,0.475917,0.00538162,0.502962,happy
baa26895-85b2-465b-a972-649b41d9870e,80,0.635901,0.0071557,37.8009,17.3302,40.8084,0.495479,2.92201,sad
baa26895-85b2-465b-a972-649b41d9870e,81,0.825062,0.0451083,47.7382,38.3098,12.1302,0.054224,0.897381,fear
baa26895-85b2-465b-a972-649b41d9870e,82,0.891076,3.81451e-06,2.89601,0.509093,9.55962,0.331735,85.8125,neutral
baa26895-85b2-465b-a972-649b41d9870e,83,0.0102738,1.9963e-08,0.0144143,0.0605889,0.0596665,0.000357099,99.8547,neutral
baa26895-85b2-465b-a972-649b41d9870e,84,0.276061,0.0568722,82.1077,6.42397,8.15866,2.96574,0.0110071,fear
baa26895-85b2-465b-a972-649b41d9870e,85,8.93686e-05,3.19499e-10,3.48094e-06,99.9818,0.0180098,1.0171e-05,0.000104251,happy
baa26895-85b2-465b-a972-649b41d9870e,86,0.00437737,6.14474e-06,0.000211299,99.4855,0.487439,5.09156e-05,0.0224234,happy
