id,seek,start,end,text,tokens,temperature,avg_logprob,compression_ratio,no_speech_prob,positive,negative,neutral,confident,hesitant,concise,enthusiastic,speech_speed
0,0,0.0,4.32," Hello, I am Beside You. I am Cameron Barajas and I am thrilled to apply to this opportunity","[50364, 2425, 11, 286, 669, 8190, 482, 509, 13, 286, 669, 37327, 2716, 3057, 3653, 5439, 293, 286, 669, 18744, 281, 3079, 281, 341, 2650, 50580]",0.0,-0.2689555723275711,1.6666666666666667,0.0071066515520215034,0.909206211566925,0.01543138362467289,0.07536240667104721,0.9763020873069763,0.020648663863539696,0.8493028879165649,0.9980642199516296,4.166666666666666
1,0,4.32,10.0, today. I recently completed my BBA in 2022. I have a flexible attitude. I can lead the,"[50580, 965, 13, 286, 3938, 7365, 452, 363, 9295, 294, 20229, 13, 286, 362, 257, 11358, 10157, 13, 286, 393, 1477, 264, 50864]",0.0,-0.2689555723275711,1.6666666666666667,0.0071066515520215034,0.6606751680374146,0.05263998359441757,0.2866847813129425,0.9686293601989746,0.7410909533500671,0.6496250033378601,0.7013790607452393,2.9929577464788735
2,0,10.0,14.52, team and be a good team player according to the situation. I am a passionate individual,"[50864, 1469, 293, 312, 257, 665, 1469, 4256, 4650, 281, 264, 2590, 13, 286, 669, 257, 11410, 2609, 51090]",0.0,-0.2689555723275711,1.6666666666666667,0.0071066515520215034,0.7521179914474487,0.10334285348653793,0.14453908801078796,0.38138729333877563,0.14752215147018433,0.18111389875411987,0.9448173642158508,3.5398230088495577
3,0,14.52,20.06, who aims for perfection in the task and I always try to give my best and reach the expectations.,"[51090, 567, 24683, 337, 19708, 294, 264, 5633, 293, 286, 1009, 853, 281, 976, 452, 1151, 293, 2524, 264, 9843, 13, 51367]",0.0,-0.2689555723275711,1.6666666666666667,0.0071066515520215034,0.8537775278091431,0.07020505517721176,0.07601743191480637,0.953803300857544,0.04039188474416733,0.4801487624645233,0.6788031458854675,3.429602888086643
4,0,20.06,25.48," In summer 2022, I interned in a boutique investment bank based out of Hyderabad. In this internship,","[51367, 682, 4266, 20229, 11, 286, 2154, 292, 294, 257, 15738, 1925, 6078, 3765, 2361, 484, 295, 5701, 1068, 32776, 13, 682, 341, 16861, 11, 51638]",0.0,-0.2689555723275711,1.6666666666666667,0.0071066515520215034,0.5999714136123657,0.13319498300552368,0.266833633184433,0.8092973828315735,0.8006997108459473,0.6925726532936096,0.4462052881717682,3.136531365313652
5,0,25.48,29.52, I worked closely with senior professionals. I was involved in developing the framework,"[51638, 286, 2732, 8185, 365, 7965, 11954, 13, 286, 390, 3288, 294, 6416, 264, 8388, 51840]",0.0,-0.2689555723275711,1.6666666666666667,0.0071066515520215034,0.6733085513114929,0.13967588543891907,0.187015563249588,0.807213306427002,0.6732915043830872,0.5808582305908203,0.4077364504337311,3.2178217821782185
6,2952,29.52,33.64, of a venture network at the ideation stage. This venture network focused on providing,"[50364, 295, 257, 18474, 3209, 412, 264, 1153, 399, 3233, 13, 639, 18474, 3209, 5178, 322, 6530, 50570]",0.0,-0.2992404301961263,1.7892976588628762,0.054151006042957306,0.6355491280555725,0.12615589797496796,0.23829498887062073,0.42838406562805176,0.885919988155365,0.5066512227058411,0.5064131021499634,3.398058252427184
7,2952,33.64,38.879999999999995, funds at the seed level and CD sale levels. I got an opportunity to discuss about startups,"[50570, 8271, 412, 264, 8871, 1496, 293, 6743, 8680, 4358, 13, 286, 658, 364, 2650, 281, 2248, 466, 28041, 50832]",0.0,-0.2992404301961263,1.7892976588628762,0.054151006042957306,0.6519665122032166,0.10984708368778229,0.23818641901016235,0.4789380133152008,0.6565148830413818,0.4809490144252777,0.407554030418396,3.2442748091603084
8,2952,38.879999999999995,43.879999999999995, and what an investor should look for before investing in a startup. And I found this whole,"[50832, 293, 437, 364, 18479, 820, 574, 337, 949, 10978, 294, 257, 18578, 13, 400, 286, 1352, 341, 1379, 51082]",0.0,-0.2992404301961263,1.7892976588628762,0.054151006042957306,0.7529020309448242,0.08414407074451447,0.16295385360717773,0.5595165491104126,0.4023365378379822,0.703342854976654,0.36682847142219543,3.4
9,2952,43.879999999999995,49.16," process exciting. In addition to this, I interned with a startup known as Kabadi Techno. And","[51082, 1399, 4670, 13, 682, 4500, 281, 341, 11, 286, 2154, 292, 365, 257, 18578, 2570, 382, 25848, 5688, 8337, 78, 13, 400, 51346]",0.0,-0.2992404301961263,1.7892976588628762,0.054151006042957306,0.9839756488800049,0.004942310508340597,0.01108200941234827,0.7825356721878052,0.0030490003991872072,0.15464657545089722,0.9929615259170532,3.03030303030303
