movie_id,image_seq,participant_id,elapsed_time,upload_time,distance
6539370c-256e-4ed2-9d00-1be1f051163f,1,d851fe95-3ead-47c1-88aa-d6fc453f7021,2.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,3,d851fe95-3ead-47c1-88aa-d6fc453f7021,4.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,5,d851fe95-3ead-47c1-88aa-d6fc453f7021,6.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,8,d851fe95-3ead-47c1-88aa-d6fc453f7021,9.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,9,d851fe95-3ead-47c1-88aa-d6fc453f7021,10.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,11,d851fe95-3ead-47c1-88aa-d6fc453f7021,12.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,12,d851fe95-3ead-47c1-88aa-d6fc453f7021,13.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,13,d851fe95-3ead-47c1-88aa-d6fc453f7021,14.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,14,e3bf129a-3df3-4016-86af-f5ca84cba0d1,15.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,19,d851fe95-3ead-47c1-88aa-d6fc453f7021,20.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,20,e3bf129a-3df3-4016-86af-f5ca84cba0d1,21.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,24,d851fe95-3ead-47c1-88aa-d6fc453f7021,25.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,25,d851fe95-3ead-47c1-88aa-d6fc453f7021,26.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,27,e3bf129a-3df3-4016-86af-f5ca84cba0d1,28.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,28,e3bf129a-3df3-4016-86af-f5ca84cba0d1,29.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,29,e3bf129a-3df3-4016-86af-f5ca84cba0d1,30.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,32,e3bf129a-3df3-4016-86af-f5ca84cba0d1,33.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,33,e3bf129a-3df3-4016-86af-f5ca84cba0d1,34.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,38,e3bf129a-3df3-4016-86af-f5ca84cba0d1,39.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,39,e3bf129a-3df3-4016-86af-f5ca84cba0d1,40.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,40,e3bf129a-3df3-4016-86af-f5ca84cba0d1,41.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,41,e3bf129a-3df3-4016-86af-f5ca84cba0d1,42.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,43,e3bf129a-3df3-4016-86af-f5ca84cba0d1,44.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,44,e3bf129a-3df3-4016-86af-f5ca84cba0d1,45.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,47,e3bf129a-3df3-4016-86af-f5ca84cba0d1,48.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,48,e3bf129a-3df3-4016-86af-f5ca84cba0d1,49.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,49,e3bf129a-3df3-4016-86af-f5ca84cba0d1,50.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,50,e3bf129a-3df3-4016-86af-f5ca84cba0d1,51.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,52,e3bf129a-3df3-4016-86af-f5ca84cba0d1,53.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,53,e3bf129a-3df3-4016-86af-f5ca84cba0d1,54.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,54,e3bf129a-3df3-4016-86af-f5ca84cba0d1,55.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,55,e3bf129a-3df3-4016-86af-f5ca84cba0d1,56.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,56,e3bf129a-3df3-4016-86af-f5ca84cba0d1,57.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,59,e3bf129a-3df3-4016-86af-f5ca84cba0d1,60.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,64,e3bf129a-3df3-4016-86af-f5ca84cba0d1,65.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,65,e3bf129a-3df3-4016-86af-f5ca84cba0d1,66.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,66,e3bf129a-3df3-4016-86af-f5ca84cba0d1,67.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,67,e3bf129a-3df3-4016-86af-f5ca84cba0d1,68.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,68,e3bf129a-3df3-4016-86af-f5ca84cba0d1,69.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,69,e3bf129a-3df3-4016-86af-f5ca84cba0d1,70.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,70,e3bf129a-3df3-4016-86af-f5ca84cba0d1,71.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,71,e3bf129a-3df3-4016-86af-f5ca84cba0d1,72.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,72,e3bf129a-3df3-4016-86af-f5ca84cba0d1,73.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,73,e3bf129a-3df3-4016-86af-f5ca84cba0d1,74.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,74,e3bf129a-3df3-4016-86af-f5ca84cba0d1,75.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,75,e3bf129a-3df3-4016-86af-f5ca84cba0d1,76.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,76,e3bf129a-3df3-4016-86af-f5ca84cba0d1,77.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,77,e3bf129a-3df3-4016-86af-f5ca84cba0d1,78.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,78,e3bf129a-3df3-4016-86af-f5ca84cba0d1,79.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,80,e3bf129a-3df3-4016-86af-f5ca84cba0d1,81.0,2023-09-17 07:35:59,0.0
6539370c-256e-4ed2-9d00-1be1f051163f,83,d851fe95-3ead-47c1-88aa-d6fc453f7021,84.0,2023-09-17 07:35:59,0.0
